ID,Odds,Bet,Result,Profit
109,13.5,"$1,000.00",Lose,$0.00
110,13,"$1,000.00",Lose,$0.00
111,14,"$1,000.00",Lose,$0.00
112,2.55,"$1,000.00",Lose,$0.00
113,20,"$1,000.00",Lose,$0.00
114,16,"$1,000.00",Lose,$0.00
115,20,"$1,000.00",Lose,$0.00
116,11,"$1,000.00",Lose,$0.00
117,7,"$1,000.00",Lose,$0.00
118,6.5,"$1,000.00",Lose,$0.00
119,20,"$1,000.00",Lose,$0.00
120,16.5,"$1,000.00",Lose,$0.00
121,9,"$1,000.00",Lose,$0.00
122,18,"$1,000.00",Lose,$0.00
123,21,"$1,000.00",Win,"$20,000.00"
124,8,"$1,000.00",Lose,$0.00
125,6.5,"$1,000.00",Lose,$0.00
126,25,"$1,000.00",Lose,$0.00
127,19,"$1,000.00",Lose,$0.00
128,12,"$1,000.00",Lose,$0.00
129,14.5,"$1,000.00",Lose,$0.00
130,9.5,"$1,000.00",Lose,$0.00
131,26,"$1,000.00",Win,"$25,000.00"
132,18,"$1,000.00",Lose,$0.00
133,8,"$1,000.00",Lose,$0.00
134,10,"$1,000.00",Lose,$0.00
135,5.6,"$1,000.00",Lose,$0.00
136,4.3,"$1,000.00",Lose,$0.00
137,9,"$1,000.00",Lose,$0.00
138,10,"$1,000.00",Lose,$0.00
139,8,"$1,000.00",Lose,$0.00
140,10.5,"$1,000.00",Lose,$0.00
141,8,"$1,000.00",Lose,$0.00
142,20,"$1,000.00",Lose,$0.00
143,9.5,"$1,000.00",Win,"$8,500.00"
144,7.5,"$1,000.00",Lose,$0.00
145,18,"$1,000.00",Lose,$0.00
146,24,"$1,000.00",Lose,$0.00
147,12,"$1,000.00",Lose,$0.00
148,14.5,"$1,000.00",Lose,$0.00
149,7,"$1,000.00",Win,"$6,000.00"
150,10.5,"$1,000.00",Lose,$0.00
151,9,"$1,000.00",Lose,$0.00
152,6,"$1,000.00",Lose,$0.00
153,15.5,"$1,000.00",Lose,$0.00
154,6,"$1,000.00",Lose,$0.00
155,4.8,"$1,000.00",Lose,$0.00
156,16,"$1,000.00",Win,"$15,000.00"
157,20,"$1,000.00",Lose,$0.00
158,5,"$1,000.00",Lose,$0.00
159,7,"$1,000.00",Lose,$0.00
160,35,"$1,000.00",Lose,$0.00
161,7.4,"$1,000.00",Lose,$0.00
162,20,"$1,000.00",Lose,$0.00
163,14.5,"$1,000.00",Lose,$0.00
164,12,"$1,000.00",Lose,$0.00
165,18.5,"$1,000.00",Lose,$0.00
166,8,"$1,000.00",Lose,$0.00
167,14.5,"$1,000.00",Win,"$13,500.00"
168,29,"$1,000.00",Lose,$0.00
169,16,"$1,000.00",Lose,$0.00
170,18,"$1,000.00",Lose,$0.00
171,7.4,"$1,000.00",Lose,$0.00
172,25,"$1,000.00",Lose,$0.00
173,9,"$1,000.00",Lose,$0.00
174,9,"$1,000.00",Lose,$0.00
175,49,"$1,000.00",Lose,$0.00
176,12,"$1,000.00",Lose,$0.00
177,10,"$1,000.00",Lose,$0.00
178,4.4,"$1,000.00",Lose,$0.00
179,6.6,"$1,000.00",Lose,$0.00
180,7,"$1,000.00",Lose,$0.00
181,10,"$1,000.00",Lose,$0.00
182,10,"$1,000.00",Lose,$0.00
183,9,"$1,000.00",Lose,$0.00
184,3.3,"$1,000.00",Lose,$0.00
185,14,"$1,000.00",Lose,$0.00
186,11,"$1,000.00",Lose,$0.00
187,15.5,"$1,000.00",Win,"$14,500.00"
188,18,"$1,000.00",Lose,$0.00
189,12,"$1,000.00",Lose,$0.00
190,8.4,"$1,000.00",Win,"$7,400.00"
191,8,"$1,000.00",Lose,$0.00
192,18,"$1,000.00",Lose,$0.00
193,20,"$1,000.00",Lose,$0.00
194,12,"$1,000.00",Win,"$11,000.00"
195,16.5,"$1,000.00",Lose,$0.00
196,7.2,"$1,000.00",Lose,$0.00
197,7.6,"$1,000.00",Lose,$0.00
198,13,"$1,000.00",Lose,$0.00
199,13,"$1,000.00",Lose,$0.00
200,7,"$1,000.00",Lose,$0.00
201,20,"$1,000.00",Win,"$19,000.00"
202,11,"$1,000.00",Lose,$0.00
203,12,"$1,000.00",Lose,$0.00
204,23,"$1,000.00",Lose,$0.00
205,10.5,"$1,000.00",Lose,$0.00
206,6,"$1,000.00",Lose,$0.00
207,10,"$1,000.00",Lose,$0.00
208,14,"$1,000.00",Lose,$0.00
209,6.2,"$1,000.00",Lose,$0.00
210,14,"$1,000.00",Lose,$0.00
211,16,"$1,000.00",Lose,$0.00
212,12,"$1,000.00",Win,"$11,000.00"
213,8.8,"$1,000.00",Lose,$0.00
214,12.5,"$1,000.00",Lose,$0.00
215,25,"$1,000.00",Lose,$0.00
216,31,"$1,000.00",Lose,$0.00
217,25,"$1,000.00",Lose,$0.00
218,15.5,"$1,000.00",Lose,$0.00
219,3.7,"$1,000.00",Lose,$0.00
220,33,"$1,000.00",Lose,$0.00
221,26,"$1,000.00",Lose,$0.00
222,8,"$1,000.00",Lose,$0.00
223,24,"$1,000.00",Lose,$0.00
224,8,"$1,000.00",Lose,$0.00
225,41,"$1,000.00",Lose,$0.00
226,8,"$1,000.00",Lose,$0.00
227,10,"$1,000.00",Lose,$0.00
228,16,"$1,000.00",Lose,$0.00
229,7.5,"$1,000.00",Lose,$0.00
230,6.6,"$1,000.00",Lose,$0.00
231,12,"$1,000.00",Lose,$0.00
232,12.5,"$1,000.00",Lose,$0.00
233,7.6,"$1,000.00",Lose,$0.00
234,33,"$1,000.00",Lose,$0.00
235,13,"$1,000.00",Lose,$0.00
236,13,"$1,000.00",Lose,$0.00
237,14,"$1,000.00",Win,"$13,000.00"
238,20,"$1,000.00",Lose,$0.00
239,7.8,"$1,000.00",Lose,$0.00
240,9.5,"$1,000.00",Lose,$0.00
241,21,"$1,000.00",Lose,$0.00
242,21,"$1,000.00",Lose,$0.00
243,8.4,"$1,000.00",Win,"$7,400.00"
244,7.2,"$1,000.00",Lose,$0.00
245,6.5,"$1,000.00",Lose,$0.00
246,20,"$1,000.00",Win,"$19,000.00"
247,33,"$1,000.00",Lose,$0.00
248,11,"$1,000.00",Lose,$0.00
249,59,"$1,000.00",Lose,$0.00
250,18.5,"$1,000.00",Lose,$0.00
251,20,"$1,000.00",Lose,$0.00
252,50,"$1,000.00",Lose,$0.00
253,8.8,"$1,000.00",Win,"$7,800.00"
254,11,"$1,000.00",Lose,$0.00
255,11.5,"$1,000.00",Lose,$0.00
256,37,"$1,000.00",Lose,$0.00
257,20,"$1,000.00",Win,"$19,000.00"
258,22,"$1,000.00",Lose,$0.00
259,22,"$1,000.00",Lose,$0.00
260,12,"$1,000.00",Lose,$0.00
261,10.5,"$1,000.00",Lose,$0.00
262,18.5,"$1,000.00",Lose,$0.00
263,25,"$1,000.00",Lose,$0.00
264,22,"$1,000.00",Lose,$0.00
265,10.5,"$1,000.00",Lose,$0.00
266,11,"$1,000.00",Lose,$0.00
267,11,"$1,000.00",Lose,$0.00
268,11,"$1,000.00",Lose,$0.00
269,18,"$1,000.00",Lose,$0.00
270,7.5,"$1,000.00",Lose,$0.00
271,8.8,"$1,000.00",Lose,$0.00
272,26,"$1,000.00",Lose,$0.00
273,16,"$1,000.00",Lose,$0.00
274,6.4,"$1,000.00",Lose,$0.00
275,6.5,"$1,000.00",Lose,$0.00
276,11,"$1,000.00",Lose,$0.00
277,8.6,"$1,000.00",Lose,$0.00
278,7.8,"$1,000.00",Win,"$6,800.00"
279,28,"$1,000.00",Lose,$0.00
280,14,"$1,000.00",Lose,$0.00
281,9,"$1,000.00",Lose,$0.00
282,8,"$1,000.00",Lose,$0.00
283,25,"$1,000.00",Lose,$0.00
284,14,"$1,000.00",Lose,$0.00
285,14.5,"$1,000.00",Lose,$0.00
286,13.5,"$1,000.00",Win,"$12,500.00"
287,6.8,"$1,000.00",Lose,$0.00
288,14.5,"$1,000.00",Lose,$0.00
289,8.6,"$1,000.00",Lose,$0.00
290,18.5,"$1,000.00",Lose,$0.00
291,9,"$1,000.00",Lose,$0.00
292,7,"$1,000.00",Lose,$0.00
293,9,"$1,000.00",Lose,$0.00
294,6.5,"$1,000.00",Win,"$5,500.00"
295,8,"$1,000.00",Lose,$0.00
296,10,"$1,000.00",Lose,$0.00
297,10.5,"$1,000.00",Lose,$0.00
298,22,"$1,000.00",Lose,$0.00
299,15,"$1,000.00",Lose,$0.00
300,24,"$1,000.00",Lose,$0.00
301,15,"$1,000.00",Lose,$0.00
302,33,"$1,000.00",Lose,$0.00
303,21,"$1,000.00",Lose,$0.00
304,15,"$1,000.00",Lose,$0.00
305,14,"$1,000.00",Lose,$0.00
306,19,"$1,000.00",Lose,$0.00
307,8.4,"$1,000.00",Lose,$0.00
308,17.5,"$1,000.00",Lose,$0.00
309,10,"$1,000.00",Lose,$0.00
310,15.5,"$1,000.00",Lose,$0.00
311,18.5,"$1,000.00",Lose,$0.00
312,6,"$1,000.00",Lose,$0.00
313,34,"$1,000.00",Lose,$0.00
314,20,"$1,000.00",Lose,$0.00
315,16.5,"$1,000.00",Lose,$0.00
316,11.5,"$1,000.00",Lose,$0.00
317,13.5,"$1,000.00",Lose,$0.00
318,6.5,"$1,000.00",Lose,$0.00
319,9,"$1,000.00",Lose,$0.00
320,25,"$1,000.00",Lose,$0.00
321,3.6,"$1,000.00",Lose,$0.00
322,2.75,"$1,000.00",Lose,$0.00
323,3.4,"$1,000.00",Lose,$0.00
324,3.4,"$1,000.00",Lose,$0.00
325,23,"$1,000.00",Lose,$0.00
326,14.5,"$1,000.00",Lose,$0.00
327,9,"$1,000.00",Lose,$0.00
328,7.6,"$1,000.00",Lose,$0.00
329,33,"$1,000.00",Lose,$0.00
330,5.8,"$1,000.00",Lose,$0.00
331,25,"$1,000.00",Lose,$0.00
332,11,"$1,000.00",Lose,$0.00
333,15.5,"$1,000.00",Lose,$0.00
334,7,"$1,000.00",Lose,$0.00
335,12,"$1,000.00",Lose,$0.00
336,66,"$1,000.00",Lose,$0.00
337,8.2,"$1,000.00",Lose,$0.00
338,5.6,"$1,000.00",Lose,$0.00
339,29,"$1,000.00",Lose,$0.00
340,10,"$1,000.00",Lose,$0.00
341,9,"$1,000.00",Lose,$0.00
342,5.2,"$1,000.00",Lose,$0.00
343,10,"$1,000.00",Lose,$0.00
344,15,"$1,000.00",Win,"$14,000.00"
345,22,"$1,000.00",Lose,$0.00
346,18.5,"$1,000.00",Lose,$0.00
347,31,"$1,000.00",Lose,$0.00
348,25,"$1,000.00",Lose,$0.00
349,6.2,"$1,000.00",Lose,$0.00
350,5,"$1,000.00",Lose,$0.00
351,12,"$1,000.00",Lose,$0.00
352,10.5,"$1,000.00",Lose,$0.00
353,8,"$1,000.00",Lose,$0.00
354,16,"$1,000.00",Lose,$0.00
355,13,"$1,000.00",Win,"$12,000.00"
356,12,"$1,000.00",Lose,$0.00
357,9,"$1,000.00",Lose,$0.00
358,10,"$1,000.00",Lose,$0.00
359,11,"$1,000.00",Win,"$10,000.00"
360,20,"$1,000.00",Lose,$0.00
361,11,"$1,000.00",Lose,$0.00
362,5.5,"$1,000.00",Lose,$0.00
363,13,"$1,000.00",Lose,$0.00
364,8,"$1,000.00",Win,"$7,000.00"
365,5,"$1,000.00",Lose,$0.00
366,8.6,"$1,000.00",Lose,$0.00
367,8.4,"$1,000.00",Lose,$0.00
368,11,"$1,000.00",Win,"$10,000.00"
369,7.5,"$1,000.00",Lose,$0.00
370,12,"$1,000.00",Lose,$0.00
371,11,"$1,000.00",Lose,$0.00
372,7.2,"$1,000.00",Lose,$0.00
373,11.5,"$1,000.00",Lose,$0.00
374,6.4,"$1,000.00",Lose,$0.00
375,9.6,"$1,000.00",Lose,$0.00
376,7,"$1,000.00",Lose,$0.00
377,5.5,"$1,000.00",Lose,$0.00
378,5.9,"$1,000.00",Lose,$0.00
379,5.9,"$1,000.00",Lose,$0.00
380,21,"$1,000.00",Lose,$0.00
381,9,"$1,000.00",Lose,$0.00
382,8,"$1,000.00",Lose,$0.00
383,23,"$1,000.00",Lose,$0.00
384,15,"$1,000.00",Lose,$0.00
385,8,"$1,000.00",Lose,$0.00
386,75,"$1,000.00",Lose,$0.00
387,14,"$1,000.00",Lose,$0.00
388,13,"$1,000.00",Lose,$0.00
389,11,"$1,000.00",Lose,$0.00
390,13.5,"$1,000.00",Lose,$0.00
391,7.8,"$1,000.00",Lose,$0.00
392,15.5,"$1,000.00",Lose,$0.00
393,10,"$1,000.00",Lose,$0.00
394,40,"$1,000.00",Lose,$0.00
395,13,"$1,000.00",Lose,$0.00
396,8.4,"$1,000.00",Lose,$0.00
397,11,"$1,000.00",Lose,$0.00
398,6.6,"$1,000.00",Lose,$0.00
399,29,"$1,000.00",Lose,$0.00
400,9,"$1,000.00",Lose,$0.00
401,27,"$1,000.00",Lose,$0.00
402,8.6,"$1,000.00",Lose,$0.00
403,15,"$1,000.00",Lose,$0.00
404,5.9,"$1,000.00",Lose,$0.00
405,8.6,"$1,000.00",Lose,$0.00
406,51,"$1,000.00",Lose,$0.00
1,10,"$1,000.00",Lose,$0.00
2,8,"$1,000.00",Lose,$0.00
3,21,"$1,000.00",Lose,$0.00
4,17,"$1,000.00",Lose,$0.00
5,5.5,"$1,000.00",Win,"$4,500.00"
6,5,"$1,000.00",Lose,$0.00
7,10,"$1,000.00",Win,"$9,000.00"
8,10,"$1,000.00",Lose,$0.00
9,4.3,"$1,000.00",Win,"$3,300.00"
10,10,"$1,000.00",Lose,$0.00
11,5,"$1,000.00",Lose,$0.00
12,7,"$1,000.00",Lose,$0.00
13,2.5,"$1,000.00",Win,"$1,500.00"
14,8,"$1,000.00",Lose,$0.00
15,5,"$1,000.00",Lose,$0.00
16,10,"$1,000.00",Lose,$0.00
17,5,"$1,000.00",Lose,$0.00
18,6,"$1,000.00",Lose,$0.00
19,7,"$1,000.00",Lose,$0.00
20,4.5,"$1,000.00",Lose,$0.00
21,9,"$1,000.00",Lose,$0.00
22,10,"$1,000.00",Win,"$9,000.00"
23,23,"$1,000.00",Lose,$0.00
24,6,"$1,000.00",Lose,$0.00
25,8,"$1,000.00",Lose,$0.00
26,6,"$1,000.00",Win,"$5,000.00"
27,3,"$1,000.00",Win,"$2,000.00"
28,17,"$1,000.00",Lose,$0.00
29,4,"$1,000.00",Lose,$0.00
30,17,"$1,000.00",Lose,$0.00
31,17,"$1,000.00",Lose,$0.00
32,5,"$1,000.00",Lose,$0.00
33,29,"$1,000.00",Lose,$0.00
34,21,"$1,000.00",Lose,$0.00
35,4,"$1,000.00",Lose,$0.00
36,11,"$1,000.00",Lose,$0.00
37,11,"$1,000.00",Lose,$0.00
38,17,"$1,000.00",Lose,$0.00
39,5.5,"$1,000.00",Lose,$0.00
40,15,"$1,000.00",Lose,$0.00
41,5,"$1,000.00",Lose,$0.00
42,7,"$1,000.00",Lose,$0.00
43,13,"$1,000.00",Lose,$0.00
44,29,"$1,000.00",Win,"$28,000.00"
45,11,"$1,000.00",Lose,$0.00
46,51,"$1,000.00",Lose,$0.00
47,11,"$1,000.00",Lose,$0.00
48,17,"$1,000.00",Lose,$0.00
49,6,"$1,000.00",Lose,$0.00
50,34,"$1,000.00",Lose,$0.00
51,21,"$1,000.00",Lose,$0.00
52,41,"$1,000.00",Lose,$0.00
53,13,"$1,000.00",Lose,$0.00
54,8,"$1,000.00",Lose,$0.00
55,4.5,"$1,000.00",Lose,$0.00
56,4.33,"$1,000.00",Win,"$3,330.00"
57,5,"$1,000.00",Lose,$0.00
58,10,"$1,000.00",Lose,$0.00
59,6.5,"$1,000.00",Lose,$0.00
60,26,"$1,000.00",Lose,$0.00
61,9,"$1,000.00",Lose,$0.00
62,21,"$1,000.00",Lose,$0.00
63,9,"$1,000.00",Lose,$0.00
64,7,"$1,000.00",Lose,$0.00
65,3.25,"$1,000.00",Win,"$2,250.00"
66,3.25,"$1,000.00",Lose,$0.00
67,4,"$1,000.00",Lose,$0.00
68,3.75,"$1,000.00",Win,"$2,750.00"
69,5,"$1,000.00",Lose,$0.00
70,5.5,"$1,000.00",Win,"$4,500.00"
71,10,"$1,000.00",Lose,$0.00
72,4,"$1,000.00",Lose,$0.00
73,9,"$1,000.00",Lose,$0.00
74,17,"$1,000.00",Win,"$16,000.00"
75,10,"$1,000.00",Lose,$0.00
76,3.5,"$1,000.00",Win,"$2,500.00"
77,7,"$1,000.00",Lose,$0.00
78,8,"$1,000.00",Lose,$0.00
79,4,"$1,000.00",Lose,$0.00
80,5,"$1,000.00",Lose,$0.00
81,9,"$1,000.00",Lose,$0.00
82,21,"$1,000.00",Win,"$20,000.00"
83,6,"$1,000.00",Lose,$0.00
84,8,"$1,000.00",Win,"$7,000.00"
85,21,"$1,000.00",Win,"$20,000.00"
86,5,"$1,000.00",Win,"$4,000.00"
87,9,"$1,000.00",Lose,$0.00
88,11,"$1,000.00",Lose,$0.00
89,13,"$1,000.00",Win,"$12,000.00"
90,26,"$1,000.00",Lose,$0.00
91,26,"$1,000.00",Lose,$0.00
92,11,"$1,000.00",Lose,$0.00
93,17,"$1,000.00",Win,"$16,000.00"
94,3.25,"$1,000.00",Lose,$0.00
95,10,"$1,000.00",Win,"$9,000.00"
96,34,"$1,000.00",Win,"$33,000.00"
97,5,"$1,000.00",Lose,$0.00
98,3.25,"$1,000.00",Lose,$0.00
99,4,"$1,000.00",Lose,$0.00
100,101,"$1,000.00",Win,"$100,000.00"
101,4,"$1,000.00",Lose,$0.00
102,5.5,"$1,000.00",Win,"$4,500.00"
103,26,"$1,000.00",Win,"$25,000.00"
104,10,"$1,000.00",Lose,$0.00
105,5,"$1,000.00",Lose,$0.00
106,5,"$1,000.00",Lose,$0.00
107,34,"$1,000.00",Lose,$0.00
108,10,"$1,000.00",Win,"$9,000.00"
109,21,"$1,000.00",Lose,$0.00
110,5.5,"$1,000.00",Lose,$0.00
111,3,"$1,000.00",Lose,$0.00
112,34,"$1,000.00",Lose,$0.00
113,10,"$1,000.00",Lose,$0.00
114,19,"$1,000.00",Lose,$0.00
115,41,"$1,000.00",Lose,$0.00
116,13,"$1,000.00",Lose,$0.00
117,26,"$1,000.00",Lose,$0.00
118,4.5,"$1,000.00",Win,"$3,500.00"
119,7,"$1,000.00",Win,"$6,000.00"
120,4,"$1,000.00",Lose,$0.00
121,13,"$1,000.00",Lose,$0.00
122,11,"$1,000.00",Lose,$0.00
123,7,"$1,000.00",Lose,$0.00
124,5,"$1,000.00",Lose,$0.00
125,13,"$1,000.00",Lose,$0.00
126,13,"$1,000.00",Lose,$0.00
127,41,"$1,000.00",Lose,$0.00
128,4.5,"$1,000.00",Lose,$0.00
129,41,"$1,000.00",Lose,$0.00
130,6,"$1,000.00",Lose,$0.00
131,11,"$1,000.00",Win,"$10,000.00"
132,8.5,"$1,000.00",Lose,$0.00
133,21,"$1,000.00",Lose,$0.00
134,6.5,"$1,000.00",Lose,$0.00
135,17,"$1,000.00",Lose,$0.00
136,6,"$1,000.00",Lose,$0.00
137,4.5,"$1,000.00",Lose,$0.00
138,25,"$1,000.00",Lose,$0.00
139,11,"$1,000.00",Lose,$0.00
140,4.5,"$1,000.00",Lose,$0.00
141,23,"$1,000.00",Lose,$0.00
142,19,"$1,000.00",Lose,$0.00
143,10,"$1,000.00",Lose,$0.00
144,101,"$1,000.00",Lose,$0.00
145,12,"$1,000.00",Lose,$0.00
146,34,"$1,000.00",Lose,$0.00
147,67,"$1,000.00",Lose,$0.00
148,34,"$1,000.00",Lose,$0.00
149,34,"$1,000.00",Lose,$0.00
150,34,"$1,000.00",Lose,$0.00
151,6,"$1,000.00",Lose,$0.00
152,4.5,"$1,000.00",Lose,$0.00
153,7.5,"$1,000.00",Lose,$0.00
154,8,"$1,000.00",Lose,$0.00
155,9,"$1,000.00",Lose,$0.00
156,4.33,"$1,000.00",Lose,$0.00
157,12,"$1,000.00",Lose,$0.00
158,21,"$1,000.00",Lose,$0.00
159,67,"$1,000.00",Lose,$0.00
160,4.5,"$1,000.00",Lose,$0.00
161,3.5,"$1,000.00",Win,"$2,500.00"
162,4,"$1,000.00",Lose,$0.00
163,26,"$1,000.00",Lose,$0.00
164,21,"$1,000.00",Lose,$0.00
165,17,"$1,000.00",Lose,$0.00
166,23,"$1,000.00",Lose,$0.00
167,9,"$1,000.00",Lose,$0.00
168,11,"$1,000.00",Win,"$10,000.00"
169,17,"$1,000.00",Lose,$0.00
170,6,"$1,000.00",Lose,$0.00
171,6,"$1,000.00",Lose,$0.00
172,15,"$1,000.00",Lose,$0.00
173,11,"$1,000.00",Lose,$0.00
174,4.5,"$1,000.00",Lose,$0.00
175,21,"$1,000.00",Lose,$0.00
176,8,"$1,000.00",Lose,$0.00
177,21,"$1,000.00",Lose,$0.00
178,7,"$1,000.00",Lose,$0.00
179,4.5,"$1,000.00",Lose,$0.00
180,26,"$1,000.00",Lose,$0.00
181,26,"$1,000.00",Lose,$0.00
182,34,"$1,000.00",Lose,$0.00
183,17,"$1,000.00",Lose,$0.00
184,17,"$1,000.00",Lose,$0.00
185,6.5,"$1,000.00",Lose,$0.00
186,6,"$1,000.00",Lose,$0.00
187,21,"$1,000.00",Lose,$0.00
188,34,"$1,000.00",Win,"$33,000.00"
189,8,"$1,000.00",Win,"$7,000.00"
190,4.5,"$1,000.00",Lose,$0.00
191,5.5,"$1,000.00",Win,"$4,500.00"
192,21,"$1,000.00",Lose,$0.00
193,4.5,"$1,000.00",Lose,$0.00
194,5,"$1,000.00",Lose,$0.00
195,4.33,"$1,000.00",Lose,$0.00
196,7.5,"$1,000.00",Lose,$0.00
197,8,"$1,000.00",Lose,$0.00
198,4.5,"$1,000.00",Lose,$0.00
199,5,"$1,000.00",Lose,$0.00
200,21,"$1,000.00",Lose,$0.00
201,5,"$1,000.00",Win,"$4,000.00"
202,11,"$1,000.00",Lose,$0.00
203,2.5,"$1,000.00",Lose,$0.00
204,21,"$1,000.00",Win,"$20,000.00"
205,2.5,"$1,000.00",Lose,$0.00
206,13,"$1,000.00",Lose,$0.00
207,8,"$1,000.00",Lose,$0.00
208,17,"$1,000.00",Win,"$16,000.00"
209,17,"$1,000.00",Lose,$0.00
210,11,"$1,000.00",Lose,$0.00
211,4.33,"$1,000.00",Lose,$0.00
212,6,"$1,000.00",Lose,$0.00
213,3.25,"$1,000.00",Win,"$2,250.00"
214,9,"$1,000.00",Win,"$8,000.00"
215,15,"$1,000.00",Lose,$0.00
216,21,"$1,000.00",Win,"$20,000.00"
217,51,"$1,000.00",Lose,$0.00
218,12,"$1,000.00",Lose,$0.00
219,34,"$1,000.00",Win,"$33,000.00"
220,5.5,"$1,000.00",Win,"$4,500.00"
221,21,"$1,000.00",Lose,$0.00
222,11,"$1,000.00",Lose,$0.00
223,7,"$1,000.00",Lose,$0.00
224,12,"$1,000.00",Lose,$0.00
225,34,"$1,000.00",Lose,$0.00
226,5.5,"$1,000.00",Lose,$0.00
227,41,"$1,000.00",Lose,$0.00
228,6.5,"$1,000.00",Lose,$0.00
229,7,"$1,000.00",Lose,$0.00
230,9,"$1,000.00",Lose,$0.00
231,3.5,"$1,000.00",Win,"$2,500.00"
232,4.5,"$1,000.00",Lose,$0.00
233,9,"$1,000.00",Win,"$8,000.00"
234,101,"$1,000.00",Lose,$0.00
235,9,"$1,000.00",Lose,$0.00
236,7,"$1,000.00",Lose,$0.00
237,10,"$1,000.00",Lose,$0.00
238,7,"$1,000.00",Lose,$0.00
239,7.5,"$1,000.00",Lose,$0.00
240,8,"$1,000.00",Lose,$0.00
241,17,"$1,000.00",Lose,$0.00
242,6.5,"$1,000.00",Lose,$0.00
243,26,"$1,000.00",Lose,$0.00
244,15,"$1,000.00",Lose,$0.00
245,24,"$1,000.00",Lose,$0.00
246,15,"$1,000.00",Lose,$0.00
247,10,"$1,000.00",Lose,$0.00
248,17,"$1,000.00",Win,"$16,000.00"
249,5,"$1,000.00",Lose,$0.00
250,7,"$1,000.00",Lose,$0.00
251,3,"$1,000.00",Win,"$2,000.00"
252,6.5,"$1,000.00",Lose,$0.00
253,5,"$1,000.00",Lose,$0.00
254,6,"$1,000.00",Lose,$0.00
255,15,"$1,000.00",Lose,$0.00
256,10,"$1,000.00",Lose,$0.00
257,7.5,"$1,000.00",Lose,$0.00
258,8,"$1,000.00",Lose,$0.00
259,101,"$1,000.00",Lose,$0.00
260,10,"$1,000.00",Lose,$0.00
261,10,"$1,000.00",Lose,$0.00
262,13,"$1,000.00",Win,"$12,000.00"
263,51,"$1,000.00",Lose,$0.00
264,4.33,"$1,000.00",Lose,$0.00
265,17,"$1,000.00",Lose,$0.00
266,8.5,"$1,000.00",Lose,$0.00
267,8,"$1,000.00",Lose,$0.00
268,21,"$1,000.00",Lose,$0.00
269,7.5,"$1,000.00",Lose,$0.00
270,8,"$1,000.00",Lose,$0.00
271,4.5,"$1,000.00",Lose,$0.00
272,34,"$1,000.00",Lose,$0.00
273,26,"$1,000.00",Lose,$0.00
274,15,"$1,000.00",Lose,$0.00
275,11,"$1,000.00",Lose,$0.00
276,10,"$1,000.00",Lose,$0.00
277,34,"$1,000.00",Lose,$0.00
278,9,"$1,000.00",Lose,$0.00
279,5,"$1,000.00",Win,"$4,000.00"
280,15,"$1,000.00",Lose,$0.00
281,7,"$1,000.00",Lose,$0.00
282,3,"$1,000.00",Lose,$0.00
283,2.75,"$1,000.00",Lose,$0.00
284,5.5,"$1,000.00",Lose,$0.00
285,13,"$1,000.00",Lose,$0.00
286,8,"$1,000.00",Lose,$0.00
287,7,"$1,000.00",Lose,$0.00
288,11,"$1,000.00",Lose,$0.00
289,5,"$1,000.00",Lose,$0.00
290,3.25,"$1,000.00",Lose,$0.00
291,13,"$1,000.00",Lose,$0.00
292,29,"$1,000.00",Lose,$0.00
293,17,"$1,000.00",Lose,$0.00
294,12,"$1,000.00",Lose,$0.00
295,7,"$1,000.00",Lose,$0.00
296,41,"$1,000.00",Lose,$0.00
297,26,"$1,000.00",Lose,$0.00
298,6.5,"$1,000.00",Lose,$0.00
299,5,"$1,000.00",Lose,$0.00
300,34,"$1,000.00",Lose,$0.00
301,8,"$1,000.00",Lose,$0.00
302,11,"$1,000.00",Lose,$0.00
303,13,"$1,000.00",Lose,$0.00
304,17,"$1,000.00",Lose,$0.00
305,34,"$1,000.00",Lose,$0.00
306,28,"$1,000.00",Lose,$0.00
307,7,"$1,000.00",Lose,$0.00
308,13,"$1,000.00",Lose,$0.00
309,5.5,"$1,000.00",Lose,$0.00
310,17,"$1,000.00",Lose,$0.00
311,12,"$1,000.00",Lose,$0.00
312,51,"$1,000.00",Lose,$0.00
313,8.5,"$1,000.00",Lose,$0.00
314,2.5,"$1,000.00",Lose,$0.00
315,9,"$1,000.00",Lose,$0.00
316,6,"$1,000.00",Lose,$0.00
317,5,"$1,000.00",Lose,$0.00
318,10,"$1,000.00",Lose,$0.00
319,17,"$1,000.00",Lose,$0.00
320,7,"$1,000.00",Lose,$0.00
321,11,"$1,000.00",Lose,$0.00
322,8,"$1,000.00",Win,"$7,000.00"
323,5,"$1,000.00",Lose,$0.00
324,41,"$1,000.00",Lose,$0.00
325,11,"$1,000.00",Lose,$0.00
326,3.25,"$1,000.00",Lose,$0.00
327,35,"$1,000.00",Lose,$0.00
328,5,"$1,000.00",Lose,$0.00
329,9,"$1,000.00",Lose,$0.00
330,5.5,"$1,000.00",Lose,$0.00
331,15,"$1,000.00",Lose,$0.00
332,23,"$1,000.00",Lose,$0.00
333,17,"$1,000.00",Lose,$0.00
334,41,"$1,000.00",Lose,$0.00
335,13,"$1,000.00",Lose,$0.00
336,13,"$1,000.00",Lose,$0.00
337,26,"$1,000.00",Lose,$0.00
338,26,"$1,000.00",Lose,$0.00
339,6.5,"$1,000.00",Lose,$0.00
340,13,"$1,000.00",Lose,$0.00
341,21,"$1,000.00",Lose,$0.00
